VideoID,Video_Sentiments_Score,Sentiments_List_ID,Sentiments_Abb
1TS0yS0sUaM,25,"Persuaded (impressed, enchanted, immersed)",persuaded
g5YOLVrVHGg,25,"Persuaded (impressed, enchanted, immersed)",persuaded
U9gBE9g_iZY,25,"Persuaded (impressed, enchanted, immersed)",persuaded
0DuFujGCswU,25,"Persuaded (impressed, enchanted, immersed)",persuaded
kj4vboULD4s,25,"Persuaded (impressed, enchanted, immersed)",persuaded
H02iwWCrXew,25,"Persuaded (impressed, enchanted, immersed)",persuaded
O9sgllm_Bhc,25,"Persuaded (impressed, enchanted, immersed)",persuaded
-iwCVXD_lA4,25,"Persuaded (impressed, enchanted, immersed)",persuaded
aaZnRfrrunA,25,"Persuaded (impressed, enchanted, immersed)",persuaded
4okCm_f1YMs,25,"Persuaded (impressed, enchanted, immersed)",persuaded
0rFt8QE4lkQ,25,"Persuaded (impressed, enchanted, immersed)",persuaded
PHLxK2QKZ4Q,25,"Persuaded (impressed, enchanted, immersed)",persuaded
-5X2kzIDroA,25,"Persuaded (impressed, enchanted, immersed)",persuaded
zv0ZPyj7S6M,25,"Persuaded (impressed, enchanted, immersed)",persuaded
FmlzOh-1KJA,25,"Persuaded (impressed, enchanted, immersed)",persuaded
USD2QsP-Rzw,25,"Persuaded (impressed, enchanted, immersed)",persuaded
AEIS7UJJFAA,25,"Persuaded (impressed, enchanted, immersed)",persuaded
kdFh8P8Ijng,25,"Persuaded (impressed, enchanted, immersed)",persuaded
GEVMkdScUZc,25,"Persuaded (impressed, enchanted, immersed)",persuaded
MBToS72o8gM,25,"Persuaded (impressed, enchanted, immersed)",persuaded
8ciagGASro0,25,"Persuaded (impressed, enchanted, immersed)",persuaded
qyNs577d400,25,"Persuaded (impressed, enchanted, immersed)",persuaded
ecV5FhZEvi4,25,"Persuaded (impressed, enchanted, immersed)",persuaded
CD8wwepuGas,25,"Persuaded (impressed, enchanted, immersed)",persuaded
MKv8XsP3huI,25,"Persuaded (impressed, enchanted, immersed)",persuaded
7pi6BtYXD1w,25,"Persuaded (impressed, enchanted, immersed)",persuaded
bdHSIquSHMw,25,"Persuaded (impressed, enchanted, immersed)",persuaded
0xYchV3KaVg,25,"Persuaded (impressed, enchanted, immersed)",persuaded
KwSurazWkh4,25,"Persuaded (impressed, enchanted, immersed)",persuaded
Fiyy3Gc5Mes,25,"Persuaded (impressed, enchanted, immersed)",persuaded
HEb04FxT0sg,25,"Persuaded (impressed, enchanted, immersed)",persuaded
X72GUu9V0aw,25,"Persuaded (impressed, enchanted, immersed)",persuaded
t_3oIy5jAG0,25,"Persuaded (impressed, enchanted, immersed)",persuaded
WIdu34kekJk,25,"Persuaded (impressed, enchanted, immersed)",persuaded
ASsZ-u9YV3c,25,"Persuaded (impressed, enchanted, immersed)",persuaded
BZ1Y2-KV1kg,25,"Persuaded (impressed, enchanted, immersed)",persuaded
9mRCi5vxrA4,25,"Persuaded (impressed, enchanted, immersed)",persuaded
UEVa2swtC10,25,"Persuaded (impressed, enchanted, immersed)",persuaded
VDut1RkQP_s,25,"Persuaded (impressed, enchanted, immersed)",persuaded
Z4FH6w_srFQ,25,"Persuaded (impressed, enchanted, immersed)",persuaded
HaYFeUhyQ9M,25,"Persuaded (impressed, enchanted, immersed)",persuaded
peUxhH5TKtY,25,"Persuaded (impressed, enchanted, immersed)",persuaded
utjtqCgUDnE,25,"Persuaded (impressed, enchanted, immersed)",persuaded
TEsp-IYQaOk,25,"Persuaded (impressed, enchanted, immersed)",persuaded
HexTZbSIEII,25,"Persuaded (impressed, enchanted, immersed)",persuaded
HnL-7x4n4d8,25,"Persuaded (impressed, enchanted, immersed)",persuaded
08bkLusdaOQ,25,"Persuaded (impressed, enchanted, immersed)",persuaded
bKWTB682GdA,25,"Persuaded (impressed, enchanted, immersed)",persuaded
RtETcsKfVo0,25,"Persuaded (impressed, enchanted, immersed)",persuaded
gSUMLpmLV4A,25,"Persuaded (impressed, enchanted, immersed)",persuaded
8iXdsvgpwc8,25,"Persuaded (impressed, enchanted, immersed)",persuaded
tDIEpusrQyE,25,"Persuaded (impressed, enchanted, immersed)",persuaded
Rr6qaG8RlUk,25,"Persuaded (impressed, enchanted, immersed)",persuaded
MF12L_uIAzU,25,"Persuaded (impressed, enchanted, immersed)",persuaded
15nAJorLmHY,25,"Persuaded (impressed, enchanted, immersed)",persuaded
d6hllDE7VJg,25,"Persuaded (impressed, enchanted, immersed)",persuaded
JY02BTJrrOc,25,"Persuaded (impressed, enchanted, immersed)",persuaded
jzj7STruKgQ,25,"Persuaded (impressed, enchanted, immersed)",persuaded
l0GS1EQ2470,25,"Persuaded (impressed, enchanted, immersed)",persuaded
be8E-_ZR2-I,25,"Persuaded (impressed, enchanted, immersed)",persuaded
SDwxwvQEdPo,25,"Persuaded (impressed, enchanted, immersed)",persuaded
dGef5vWiUow,25,"Persuaded (impressed, enchanted, immersed)",persuaded
iSsRWJdTlFw,25,"Persuaded (impressed, enchanted, immersed)",persuaded
q-xkGEW0dVA,25,"Persuaded (impressed, enchanted, immersed)",persuaded
OGqfFQdSbIw,25,"Persuaded (impressed, enchanted, immersed)",persuaded
K45m79fEyz8,25,"Persuaded (impressed, enchanted, immersed)",persuaded
iuubaXDeXh0,25,"Persuaded (impressed, enchanted, immersed)",persuaded
UU0SP91D9Js,28,"Sad (depressed, upset, betrayed, distant)",sad
NjFnoU0IJrE,28,"Sad (depressed, upset, betrayed, distant)",sad
j7OHG7tHrNM,28,"Sad (depressed, upset, betrayed, distant)",sad
O7jAhwbUfNE,28,"Sad (depressed, upset, betrayed, distant)",sad
jc5XQSVeQ2c,28,"Sad (depressed, upset, betrayed, distant)",sad
P-i6PlKdMug,28,"Sad (depressed, upset, betrayed, distant)",sad
FDwlgxqaOiU,28,"Sad (depressed, upset, betrayed, distant)",sad
G9ZvxYcPJk8,28,"Sad (depressed, upset, betrayed, distant)",sad
nWJut7KQhI4,28,"Sad (depressed, upset, betrayed, distant)",sad
1WlRcXIO5ik,4,"Alert (attentive, curious)",alert
dgFsMuuX-NQ,4,"Alert (attentive, curious)",alert
lrMD_z_FnNk,4,"Alert (attentive, curious)",alert
OmrA8nOZF2Q,4,"Alert (attentive, curious)",alert
2v7lsnPvgtI,4,"Alert (attentive, curious)",alert
g0qawngQi6Q,4,"Alert (attentive, curious)",alert
ptbJZ9HBw2k,4,"Alert (attentive, curious)",alert
gugjMmXQrDo,4,"Alert (attentive, curious)",alert
6GNGfse9ZK8,4,"Alert (attentive, curious)",alert
pLWpyBVx-Go,4,"Alert (attentive, curious)",alert
6h3G-lMZxjo,4,"Alert (attentive, curious)",alert
7Ac2cZPOD00,4,"Alert (attentive, curious)",alert
797j7LY1eb4,4,"Alert (attentive, curious)",alert
kOSsIIxQ_dE,4,"Alert (attentive, curious)",alert
Gu6vmNz-PhE,4,"Alert (attentive, curious)",alert
f_SwD7RveNE,4,"Alert (attentive, curious)",alert
U3jgo5ea_zc,4,"Alert (attentive, curious)",alert
MBpIkIyxdJ8,4,"Alert (attentive, curious)",alert
2nwRiuh1Cug,4,"Alert (attentive, curious)",alert
lLblbGzXQGY,4,"Alert (attentive, curious)",alert
J-QipXhQM5M,4,"Alert (attentive, curious)",alert
I0dq4sTLcIc,4,"Alert (attentive, curious)",alert
5JLBU-QQpoo,4,"Alert (attentive, curious)",alert
bfs8hVNvVik,4,"Alert (attentive, curious)",alert
EY4c2mh15Yk,4,"Alert (attentive, curious)",alert
F_-gmK5qRrY,4,"Alert (attentive, curious)",alert
5ukZqmjvAFA,4,"Alert (attentive, curious)",alert
NpwdcmjBgNA,4,"Alert (attentive, curious)",alert
dJaLU0w5Do4,4,"Alert (attentive, curious)",alert
Ao2PTDCiRxU,4,"Alert (attentive, curious)",alert
rKUNJMrFeUs,4,"Alert (attentive, curious)",alert
eArp24v04tI,4,"Alert (attentive, curious)",alert
Vxd9W0RVgFY,4,"Alert (attentive, curious)",alert
lqmrQ6xPpHg,4,"Alert (attentive, curious)",alert
yfFs0o6pCxc,4,"Alert (attentive, curious)",alert
AnUIod4tX98,4,"Alert (attentive, curious)",alert
F0yNIR6IrCg,4,"Alert (attentive, curious)",alert
7MJu_aWn1nI,4,"Alert (attentive, curious)",alert
gerq4GpHpKw,4,"Alert (attentive, curious)",alert
064ipuBiWDg,4,"Alert (attentive, curious)",alert
_WJThbomts0,4,"Alert (attentive, curious)",alert
IOqTCaziZp0,4,"Alert (attentive, curious)",alert
g4qWbtSCxtc,4,"Alert (attentive, curious)",alert
abLB7aTmnE4,4,"Alert (attentive, curious)",alert
F0ZSXQCXX1A,4,"Alert (attentive, curious)",alert
WikU5oIkL8c,4,"Alert (attentive, curious)",alert
dBVeiyPVWrU,4,"Alert (attentive, curious)",alert
j-QYIP7o2-A,4,"Alert (attentive, curious)",alert
wYj5o4kQsXs,4,"Alert (attentive, curious)",alert
xgO-u83Os_I,4,"Alert (attentive, curious)",alert
GdZxbmEHW7M,4,"Alert (attentive, curious)",alert
8EuTbKjanvQ,4,"Alert (attentive, curious)",alert
UWTDQ3nOT2c,4,"Alert (attentive, curious)",alert
UKDWPYO0slE,4,"Alert (attentive, curious)",alert
Nfh92hKLO6c,4,"Alert (attentive, curious)",alert
2qS1ZSqwIgM,4,"Alert (attentive, curious)",alert
ttw4abodSJE,4,"Alert (attentive, curious)",alert
znzSrhKtPbc,4,"Alert (attentive, curious)",alert
-oHJDSE-MEU,4,"Alert (attentive, curious)",alert
hNqwBTCslMw,4,"Alert (attentive, curious)",alert
st7eMfykiVE,4,"Alert (attentive, curious)",alert
nyOfJTi0jFw,4,"Alert (attentive, curious)",alert
6yVMik5Mfwk,4,"Alert (attentive, curious)",alert
oeYKFRV34kY,4,"Alert (attentive, curious)",alert
26bw-hBiAAI,4,"Alert (attentive, curious)",alert
7DrFY3H-u8w,4,"Alert (attentive, curious)",alert
kEhUA5OYm1M,4,"Alert (attentive, curious)",alert
1lMxZNFripE,4,"Alert (attentive, curious)",alert
nZH6YKmtQV8,4,"Alert (attentive, curious)",alert
W7NgPvQZr7A,4,"Alert (attentive, curious)",alert
Y9yX02HwMVo,4,"Alert (attentive, curious)",alert
YyRtlIddnmo,4,"Alert (attentive, curious)",alert
TW9eDrgM3Xw,4,"Alert (attentive, curious)",alert
3wC7XjH-pTQ,4,"Alert (attentive, curious)",alert
MXCZVmQ74OA,4,"Alert (attentive, curious)",alert
OowcDddCdwQ,4,"Alert (attentive, curious)",alert
A-taWymx1WI,4,"Alert (attentive, curious)",alert
O7aSsaTqBCc,4,"Alert (attentive, curious)",alert
INzp3nnp5P8,4,"Alert (attentive, curious)",alert
ZDVkPARmDkY,4,"Alert (attentive, curious)",alert
snEIjWR4lQw,4,"Alert (attentive, curious)",alert
PccOSTr-qvA,4,"Alert (attentive, curious)",alert
B9oUpWCwiUc,4,"Alert (attentive, curious)",alert
f1ZK7T5dezI,4,"Alert (attentive, curious)",alert
0P3A6V_sDSI,4,"Alert (attentive, curious)",alert
KSZ4tSoumNk,4,"Alert (attentive, curious)",alert
um2ro-3T8A0,4,"Alert (attentive, curious)",alert
0hySFt8O11A,4,"Alert (attentive, curious)",alert
czYixQFLbd4,4,"Alert (attentive, curious)",alert
SxgcPuY58Js,4,"Alert (attentive, curious)",alert
X9dyADHwK74,4,"Alert (attentive, curious)",alert
4FlwJwL6kdo,4,"Alert (attentive, curious)",alert
htCL8zVxvQI,4,"Alert (attentive, curious)",alert
WoYf3DQv6_Y,4,"Alert (attentive, curious)",alert
u51OxZF1ltI,4,"Alert (attentive, curious)",alert
h7kAzhDDBOw,4,"Alert (attentive, curious)",alert
S6D7uS5GGOQ,4,"Alert (attentive, curious)",alert
we1c5uzYsTI,4,"Alert (attentive, curious)",alert
xlb4SfKhsdM,4,"Alert (attentive, curious)",alert
jutQL0DNstM,4,"Alert (attentive, curious)",alert
y5pzhmGX1sk,4,"Alert (attentive, curious)",alert
rZBxVuTClUc,4,"Alert (attentive, curious)",alert
IuUyMMXix8M,4,"Alert (attentive, curious)",alert
zAQa8YWyXTA,4,"Alert (attentive, curious)",alert
5VPFKnBYOSI,4,"Alert (attentive, curious)",alert
YM-th85hRUU,4,"Alert (attentive, curious)",alert
g9qIjULYtkk,4,"Alert (attentive, curious)",alert
pnISZdg_3lw,4,"Alert (attentive, curious)",alert
-44_igsZtgU,4,"Alert (attentive, curious)",alert
vQt2NRT5yP4,4,"Alert (attentive, curious)",alert
XKR1ScQUpcA,4,"Alert (attentive, curious)",alert
Y_EeZ90dG48,4,"Alert (attentive, curious)",alert
v6OEChj-UiI,4,"Alert (attentive, curious)",alert
i9vXSX4htCk,4,"Alert (attentive, curious)",alert
w9R6K1mecEE,4,"Alert (attentive, curious)",alert
nojWJ6-XmeQ,4,"Alert (attentive, curious)",alert
I0ZqXv8KsJc,4,"Alert (attentive, curious)",alert
UKmhK8G--7c,4,"Alert (attentive, curious)",alert
iJgnAHEHBYI,4,"Alert (attentive, curious)",alert
E3h-T3KQNxU,4,"Alert (attentive, curious)",alert
bATzbhGbjiM,4,"Alert (attentive, curious)",alert
yQUN7QAnMp0,4,"Alert (attentive, curious)",alert
FlWfmhyulg4,4,"Alert (attentive, curious)",alert
l1gZkf_-UyI,4,"Alert (attentive, curious)",alert
fRtPDHtlf_A,4,"Alert (attentive, curious)",alert
rt7JZSrDJA8,4,"Alert (attentive, curious)",alert
_hnOCUkbix0,4,"Alert (attentive, curious)",alert
FHDKHKixKdY,4,"Alert (attentive, curious)",alert
U-knPQ9H_pg,4,"Alert (attentive, curious)",alert
wrIZnC8q7RQ,4,"Alert (attentive, curious)",alert
Iy5jiYWuNKo,4,"Alert (attentive, curious)",alert
x7AIfMpyHtA,4,"Alert (attentive, curious)",alert
_NJKQkQu3NI,4,"Alert (attentive, curious)",alert
ZjFK3L4cvQs,4,"Alert (attentive, curious)",alert
n_FN7pu-huU,4,"Alert (attentive, curious)",alert
AgdqKj85jVk,4,"Alert (attentive, curious)",alert
64G5FfG2Xpg,4,"Alert (attentive, curious)",alert
orc5fBf14vs,4,"Alert (attentive, curious)",alert
OB6r2Wi0E98,4,"Alert (attentive, curious)",alert
mrX3Ql31URA,4,"Alert (attentive, curious)",alert
Ed3vswxJKgI,4,"Alert (attentive, curious)",alert
dlNnjtEXyi0,4,"Alert (attentive, curious)",alert
UUNIeOB0whI,4,"Alert (attentive, curious)",alert
r0lwusMxiHc,4,"Alert (attentive, curious)",alert
APAcU3YBhYc,4,"Alert (attentive, curious)",alert
htEtTra7rdw,4,"Alert (attentive, curious)",alert
1vf3U4aPiMk,4,"Alert (attentive, curious)",alert
IQovoot_ZUM,4,"Alert (attentive, curious)",alert
e60aAnThrvU,4,"Alert (attentive, curious)",alert
LUOJSnR9z3k,4,"Alert (attentive, curious)",alert
IwrstxuicZk,4,"Alert (attentive, curious)",alert
nfzWl8dDqwc,4,"Alert (attentive, curious)",alert
_TBd-UCwVAY,4,"Alert (attentive, curious)",alert
kcftkEN3vmg,4,"Alert (attentive, curious)",alert
m8Ihwi_w_xQ,4,"Alert (attentive, curious)",alert
kqT_5f08Nxs,4,"Alert (attentive, curious)",alert
83nS4EGKU04,4,"Alert (attentive, curious)",alert
2zfqw8nhUwA,4,"Alert (attentive, curious)",alert
R4vkVHijdQk,4,"Alert (attentive, curious)",alert
nX9P6skzZNU,4,"Alert (attentive, curious)",alert
p916yeFa2Xk,4,"Alert (attentive, curious)",alert
mR9UgTWUELo,4,"Alert (attentive, curious)",alert
b9zjwmDHE3Y,4,"Alert (attentive, curious)",alert
50DKFO15np4,4,"Alert (attentive, curious)",alert
UvDs7RDKCag,4,"Alert (attentive, curious)",alert
KHx0_NFuGb4,4,"Alert (attentive, curious)",alert
wt9VctrBOZY,4,"Alert (attentive, curious)",alert
a7w7CTL8VaE,4,"Alert (attentive, curious)",alert
-xK80YG33q0,4,"Alert (attentive, curious)",alert
BOZywMwhEIM,4,"Alert (attentive, curious)",alert
mBbjL3Ktn_c,4,"Alert (attentive, curious)",alert
iZVWAfmRELE,4,"Alert (attentive, curious)",alert
-DFuMqROFCQ,4,"Alert (attentive, curious)",alert
GqnjzONrPiA,4,"Alert (attentive, curious)",alert
vyeTdmBn_x0,4,"Alert (attentive, curious)",alert
EZ5MxR80uYw,4,"Alert (attentive, curious)",alert
uAgxZ-l5pY8,4,"Alert (attentive, curious)",alert
Pu5JppruFGI,4,"Alert (attentive, curious)",alert
Uq3NsDX4Clo,4,"Alert (attentive, curious)",alert
kHFnc_eV4Lg,4,"Alert (attentive, curious)",alert
1CxQW3bzIss,4,"Alert (attentive, curious)",alert
jHbCL__KKw4,4,"Alert (attentive, curious)",alert
pTdXVmgC3us,4,"Alert (attentive, curious)",alert
Lvd5gy1Xqps,4,"Alert (attentive, curious)",alert
zx_cmAIyaDQ,4,"Alert (attentive, curious)",alert
RpNLUFA34iw,4,"Alert (attentive, curious)",alert
tnJ8pPSEW6k,4,"Alert (attentive, curious)",alert
TVqe8ieqz10,4,"Alert (attentive, curious)",alert
VT9XM1SSkv0,4,"Alert (attentive, curious)",alert
kRyEpJaHn8U,4,"Alert (attentive, curious)",alert
sWS0GVOQPs0,4,"Alert (attentive, curious)",alert
9ypxRGSrS-k,4,"Alert (attentive, curious)",alert
ltqssfzVyrw,4,"Alert (attentive, curious)",alert
kHCDajKs17E,4,"Alert (attentive, curious)",alert
pNTu9RjThRM,4,"Alert (attentive, curious)",alert
nZjQ0H_jpsU,4,"Alert (attentive, curious)",alert
mVPku-xItv8,4,"Alert (attentive, curious)",alert
nI9_BTm41MI,4,"Alert (attentive, curious)",alert
erhsuXTyDww,4,"Alert (attentive, curious)",alert
CO0qwl5k9R4,4,"Alert (attentive, curious)",alert
mcEV4TeUxRY,4,"Alert (attentive, curious)",alert
SYF_EP4tmaY,4,"Alert (attentive, curious)",alert
e52TSXwj774,4,"Alert (attentive, curious)",alert
D5l-H3fj8Rw,4,"Alert (attentive, curious)",alert
eX4MdXF3OWI,4,"Alert (attentive, curious)",alert
893HhPM_0ks,4,"Alert (attentive, curious)",alert
cbfDGMfXimA,4,"Alert (attentive, curious)",alert
qSvb7o7xrxg,4,"Alert (attentive, curious)",alert
4ArXuQwjj7Q,4,"Alert (attentive, curious)",alert
a_FEhbdChkI,4,"Alert (attentive, curious)",alert
v3m8zkjquYI,4,"Alert (attentive, curious)",alert
7jeYZCzg8uk,4,"Alert (attentive, curious)",alert
zSWES5qtht8,4,"Alert (attentive, curious)",alert
zlulSyBI2aY,4,"Alert (attentive, curious)",alert
qzilmXQ0ReQ,4,"Alert (attentive, curious)",alert
yjno-e4WMtE,4,"Alert (attentive, curious)",alert
_th7oVWjrXM,4,"Alert (attentive, curious)",alert
8zTDbpxT8ZI,4,"Alert (attentive, curious)",alert
29GrCUTdu3A,4,"Alert (attentive, curious)",alert
NteAPGprDJk,4,"Alert (attentive, curious)",alert
gqkNPcUMffU,4,"Alert (attentive, curious)",alert
_lDncgUwor4,4,"Alert (attentive, curious)",alert
DED1fp04298,4,"Alert (attentive, curious)",alert
1j6YA03hm4k,4,"Alert (attentive, curious)",alert
NvEC1qZuehI,4,"Alert (attentive, curious)",alert
Sjl5_vDfiuM,4,"Alert (attentive, curious)",alert
IqlrxA2Atdg,4,"Alert (attentive, curious)",alert
yjjb_Dy7tXg,4,"Alert (attentive, curious)",alert
XoVVLtkDWq4,4,"Alert (attentive, curious)",alert
Q4uSKvXEuZc,4,"Alert (attentive, curious)",alert
tLtschJxRy8,4,"Alert (attentive, curious)",alert
obC8w93I5HA,4,"Alert (attentive, curious)",alert
VU8k5iTim-I,4,"Alert (attentive, curious)",alert
t9cmoT_wb0A,4,"Alert (attentive, curious)",alert
qbKXo9K59ZE,4,"Alert (attentive, curious)",alert
Pm4_Sj1L4b8,4,"Alert (attentive, curious)",alert
T8y7uf2LmkA,4,"Alert (attentive, curious)",alert
z6Pj5oJzYLM,4,"Alert (attentive, curious)",alert
oSHtuXXbig4,4,"Alert (attentive, curious)",alert
Om5zrGo1n6c,4,"Alert (attentive, curious)",alert
KGr_KFiCX4s,4,"Alert (attentive, curious)",alert
MYSmij0407A,4,"Alert (attentive, curious)",alert
Ogf5gG3ORPk,4,"Alert (attentive, curious)",alert
TR7JApjgIGw,4,"Alert (attentive, curious)",alert
agI77DDECkY,4,"Alert (attentive, curious)",alert
kkiz1_d1GsA,4,"Alert (attentive, curious)",alert
Rjbxuv62C7I,4,"Alert (attentive, curious)",alert
iQnmoquHwaA,4,"Alert (attentive, curious)",alert
VHz30rlNHCc,4,"Alert (attentive, curious)",alert
rK4Bh_arF-E,4,"Alert (attentive, curious)",alert
9Id_r6pNsus,4,"Alert (attentive, curious)",alert
YRpzk1oQ5jQ,4,"Alert (attentive, curious)",alert
enJbXlb4zqo,4,"Alert (attentive, curious)",alert
Kk6Bi23Q7-E,4,"Alert (attentive, curious)",alert
Cqs2F-lpGrA,4,"Alert (attentive, curious)",alert
GF1RZ2A1cq4,4,"Alert (attentive, curious)",alert
i7GxI9aiiYE,4,"Alert (attentive, curious)",alert
ALD72k9ZuJk,4,"Alert (attentive, curious)",alert
PbA1F8z_ppY,4,"Alert (attentive, curious)",alert
ULL6DqJfdoE,4,"Alert (attentive, curious)",alert
g2X9Q-Xre_Q,4,"Alert (attentive, curious)",alert
UK9VU1aJvTI,4,"Alert (attentive, curious)",alert
c32CSBdhb-M,4,"Alert (attentive, curious)",alert
0PgjcgqFYP4,4,"Alert (attentive, curious)",alert
sF0M_Rpv4Os,4,"Alert (attentive, curious)",alert
jlXRengzZoc,4,"Alert (attentive, curious)",alert
zgDqAfSvWEA,4,"Alert (attentive, curious)",alert
-W3yiAPR6g4,4,"Alert (attentive, curious)",alert
VX5au0LOJp8,24,Manly,manly
WLL67CN2hnw,24,Manly,manly
WzTSE6kcLwY,24,Manly,manly
yZ15vCGuvH0,24,Manly,manly
uLTIowBF0kE,24,Manly,manly
PJKAr1r5zlA,24,Manly,manly
HbTs3TLo414,24,Manly,manly
RsCoPb43TUk,24,Manly,manly
Af1OxkFOK18,24,Manly,manly
8eA24a6ohjs,24,Manly,manly
Gz-sC-vSIXk,13,"Disturbed (disgusted, shocked)",disturbed
4oVEQgP0MZc,13,"Disturbed (disgusted, shocked)",disturbed
c2ZSZrGc-O8,13,"Disturbed (disgusted, shocked)",disturbed
ApnyKv1GuNI,13,"Disturbed (disgusted, shocked)",disturbed
tDmBIYAVsos,13,"Disturbed (disgusted, shocked)",disturbed
tpD4ZPamt68,13,"Disturbed (disgusted, shocked)",disturbed
AvBKlBhfgPc,13,"Disturbed (disgusted, shocked)",disturbed
HjKRxa7ZyMs,13,"Disturbed (disgusted, shocked)",disturbed
RNvmfmZqd9I,13,"Disturbed (disgusted, shocked)",disturbed
EQobIUE1zTU,13,"Disturbed (disgusted, shocked)",disturbed
sbKBvrEr2wE,13,"Disturbed (disgusted, shocked)",disturbed
HZu1cTg-xUM,13,"Disturbed (disgusted, shocked)",disturbed
mz0N-jVrRWU,13,"Disturbed (disgusted, shocked)",disturbed
2f_kavukuKI,13,"Disturbed (disgusted, shocked)",disturbed
SvvLsAMsOJM,13,"Disturbed (disgusted, shocked)",disturbed
FqvLcVBOhP4,13,"Disturbed (disgusted, shocked)",disturbed
